list,part,item_id,cond_id,type,type_id,target_gender,gender_match,orig_item_number,case,animacy,word_nr,word,response_true,response_chosen,correctness,first_duration,total_duration,gaze_duration,right_bounded_rt,go_past_time,FPFix,FPReg
3,verbs,22,b,stim_verb,2,F,Mis,0,0,Inanim,5,вещами,,%2c#,99.0,184.0,184.0,184.0,184.0,184.0,1.0,0.0
3,verbs,22,b,stim_verb,2,F,Mis,0,0,Inanim,6,нашего,,%2c#,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,verbs,22,b,stim_verb,2,F,Mis,0,0,Inanim,7,приятеля.,,%2c#,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,verbs,23,c,stim_verb,2,F,Match,0,0,Inanim,0,В,да,да,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,verbs,23,c,stim_verb,2,F,Match,0,0,Inanim,1,ресторан,да,да,1.0,559.0,559.0,559.0,559.0,559.0,1.0,0.0
3,verbs,23,c,stim_verb,2,F,Match,0,0,Inanim,2,прибыла,да,да,1.0,309.0,309.0,309.0,309.0,309.0,1.0,0.0
3,verbs,23,c,stim_verb,2,F,Match,0,0,Inanim,3,колбаса,да,да,1.0,314.0,314.0,314.0,314.0,314.0,1.0,0.0
3,verbs,23,c,stim_verb,2,F,Match,0,0,Inanim,4,из,да,да,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,verbs,23,c,stim_verb,2,F,Match,0,0,Inanim,5,Испании,да,да,1.0,369.0,369.0,369.0,369.0,369.0,1.0,0.0
3,verbs,23,c,stim_verb,2,F,Match,0,0,Inanim,6,или,да,да,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,verbs,23,c,stim_verb,2,F,Match,0,0,Inanim,7,из,да,да,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,verbs,23,c,stim_verb,2,F,Match,0,0,Inanim,8,Италии.,да,да,1.0,172.0,172.0,172.0,172.0,172.0,1.0,0.0
3,verbs,25,a,stim_verb,2,M,Match,0,0,Inanim,0,У,,%2c#,99.0,187.0,187.0,187.0,187.0,187.0,1.0,0.0
3,verbs,25,a,stim_verb,2,M,Match,0,0,Inanim,1,берега,,%2c#,99.0,248.0,248.0,248.0,248.0,248.0,1.0,0.0
3,verbs,25,a,stim_verb,2,M,Match,0,0,Inanim,2,стоял,,%2c#,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,verbs,25,a,stim_verb,2,M,Match,0,0,Inanim,3,катер,,%2c#,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,verbs,25,a,stim_verb,2,M,Match,0,0,Inanim,4,на,,%2c#,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,verbs,25,a,stim_verb,2,M,Match,0,0,Inanim,5,якоре,,%2c#,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,verbs,25,a,stim_verb,2,M,Match,0,0,Inanim,6,и,,%2c#,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,verbs,25,a,stim_verb,2,M,Match,0,0,Inanim,7,плавно,,%2c#,99.0,175.0,175.0,175.0,175.0,175.0,1.0,0.0
3,verbs,25,a,stim_verb,2,M,Match,0,0,Inanim,8,качался.,,%2c#,99.0,358.0,358.0,358.0,358.0,358.0,1.0,0.0
3,verbs,30,b,stim_verb,2,F,Mis,0,0,Inanim,0,В,нет,нет,1.0,300.0,300.0,300.0,300.0,300.0,1.0,0.0
3,verbs,30,b,stim_verb,2,F,Mis,0,0,Inanim,1,саду,нет,нет,1.0,248.0,248.0,248.0,248.0,248.0,1.0,0.0
3,verbs,30,b,stim_verb,2,F,Mis,0,0,Inanim,2,созрел,нет,нет,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,verbs,30,b,stim_verb,2,F,Mis,0,0,Inanim,3,вишня,нет,нет,1.0,259.0,259.0,259.0,259.0,259.0,1.0,0.0
3,verbs,30,b,stim_verb,2,F,Mis,0,0,Inanim,4,из,нет,нет,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,verbs,30,b,stim_verb,2,F,Mis,0,0,Inanim,5,Болгарии,нет,нет,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,verbs,30,b,stim_verb,2,F,Mis,0,0,Inanim,6,несмотря,нет,нет,1.0,250.0,250.0,250.0,250.0,250.0,1.0,0.0
3,verbs,30,b,stim_verb,2,F,Mis,0,0,Inanim,7,на,нет,нет,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,verbs,30,b,stim_verb,2,F,Mis,0,0,Inanim,8,непогоду.,нет,нет,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,verbs,32,d,stim_verb,2,M,Mis,0,0,Inanim,0,К,да,да,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,verbs,32,d,stim_verb,2,M,Mis,0,0,Inanim,1,дому,да,да,1.0,401.0,401.0,401.0,401.0,401.0,1.0,0.0
3,verbs,32,d,stim_verb,2,M,Mis,0,0,Inanim,2,подъехала,да,да,1.0,363.0,363.0,363.0,363.0,363.0,1.0,0.0
3,verbs,32,d,stim_verb,2,M,Mis,0,0,Inanim,3,трактор,да,да,1.0,226.0,226.0,226.0,226.0,226.0,1.0,0.0
3,verbs,32,d,stim_verb,2,M,Mis,0,0,Inanim,4,с,да,да,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,verbs,32,d,stim_verb,2,M,Mis,0,0,Inanim,5,выбитыми,да,да,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,verbs,32,d,stim_verb,2,M,Mis,0,0,Inanim,6,стеклами,да,да,1.0,217.0,217.0,217.0,217.0,217.0,1.0,0.0
3,verbs,32,d,stim_verb,2,M,Mis,0,0,Inanim,7,и,да,да,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,verbs,32,d,stim_verb,2,M,Mis,0,0,Inanim,8,фарами.,да,да,1.0,3902.0,3902.0,3902.0,3902.0,3902.0,1.0,0.0
3,verbs,34,b,stim_verb,2,F,Mis,0,0,Inanim,0,С,нет,нет,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,verbs,34,b,stim_verb,2,F,Mis,0,0,Inanim,1,полки,нет,нет,1.0,400.0,400.0,400.0,400.0,400.0,1.0,0.0
3,verbs,34,b,stim_verb,2,F,Mis,0,0,Inanim,2,упал,нет,нет,1.0,181.0,181.0,181.0,181.0,181.0,1.0,0.0
3,verbs,34,b,stim_verb,2,F,Mis,0,0,Inanim,3,посуда,нет,нет,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,verbs,34,b,stim_verb,2,F,Mis,0,0,Inanim,4,вместе,нет,нет,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,verbs,34,b,stim_verb,2,F,Mis,0,0,Inanim,5,с,нет,нет,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,verbs,34,b,stim_verb,2,F,Mis,0,0,Inanim,6,коробкой,нет,нет,1.0,353.0,353.0,353.0,353.0,353.0,1.0,0.0
3,verbs,34,b,stim_verb,2,F,Mis,0,0,Inanim,7,и,нет,нет,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,verbs,34,b,stim_verb,2,F,Mis,0,0,Inanim,8,салфетками.,нет,нет,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,pred_adjectives,38,b,stim_pred_adj,3,F,Mis,0,0,inanim,0,У,,%2c#,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,pred_adjectives,38,b,stim_pred_adj,3,F,Mis,0,0,inanim,1,бабушки,,%2c#,99.0,246.0,246.0,246.0,246.0,246.0,1.0,0.0
3,pred_adjectives,38,b,stim_pred_adj,3,F,Mis,0,0,inanim,2,готов,,%2c#,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,pred_adjectives,38,b,stim_pred_adj,3,F,Mis,0,0,inanim,3,закуска,,%2c#,99.0,198.0,198.0,198.0,198.0,198.0,1.0,0.0
3,pred_adjectives,38,b,stim_pred_adj,3,F,Mis,0,0,inanim,4,на,,%2c#,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,pred_adjectives,38,b,stim_pred_adj,3,F,Mis,0,0,inanim,5,всю,,%2c#,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,pred_adjectives,38,b,stim_pred_adj,3,F,Mis,0,0,inanim,6,нашу,,%2c#,99.0,258.0,258.0,258.0,258.0,258.0,1.0,0.0
3,pred_adjectives,38,b,stim_pred_adj,3,F,Mis,0,0,inanim,7,семью.,,%2c#,99.0,236.0,236.0,236.0,236.0,236.0,1.0,0.0
3,pred_adjectives,42,b,stim_pred_adj,3,F,Mis,0,0,inanim,0,Дома,,%2c#,99.0,533.0,533.0,533.0,533.0,533.0,1.0,0.0
3,pred_adjectives,42,b,stim_pred_adj,3,F,Mis,0,0,inanim,1,всегда,,%2c#,99.0,367.0,367.0,367.0,367.0,367.0,1.0,0.0
3,pred_adjectives,42,b,stim_pred_adj,3,F,Mis,0,0,inanim,2,полезен,,%2c#,99.0,301.0,787.0,301.0,301.0,301.0,1.0,0.0
3,pred_adjectives,42,b,stim_pred_adj,3,F,Mis,0,0,inanim,3,машинка,,%2c#,99.0,260.0,1421.0,260.0,260.0,260.0,1.0,0.0
3,pred_adjectives,42,b,stim_pred_adj,3,F,Mis,0,0,inanim,4,для,,%2c#,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,pred_adjectives,42,b,stim_pred_adj,3,F,Mis,0,0,inanim,5,заготовки,,%2c#,99.0,233.0,233.0,233.0,233.0,233.0,1.0,0.0
3,pred_adjectives,42,b,stim_pred_adj,3,F,Mis,0,0,inanim,6,фруктов,,%2c#,99.0,309.0,309.0,309.0,309.0,309.0,1.0,0.0
3,pred_adjectives,42,b,stim_pred_adj,3,F,Mis,0,0,inanim,7,и,,%2c#,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,pred_adjectives,42,b,stim_pred_adj,3,F,Mis,0,0,inanim,8,овощей.,,%2c#,99.0,201.0,201.0,201.0,201.0,1848.0,1.0,1.0
3,pred_adjectives,43,c,stim_pred_adj,3,F,Match,0,0,inanim,0,Мне,да,да,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,pred_adjectives,43,c,stim_pred_adj,3,F,Match,0,0,inanim,1,очень,да,да,1.0,240.0,240.0,240.0,240.0,240.0,1.0,0.0
3,pred_adjectives,43,c,stim_pred_adj,3,F,Match,0,0,inanim,2,дорога,да,да,1.0,184.0,184.0,184.0,184.0,184.0,1.0,0.0
3,pred_adjectives,43,c,stim_pred_adj,3,F,Match,0,0,inanim,3,фотография,да,да,1.0,187.0,187.0,187.0,187.0,187.0,1.0,0.0
3,pred_adjectives,43,c,stim_pred_adj,3,F,Match,0,0,inanim,4,о,да,да,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,pred_adjectives,43,c,stim_pred_adj,3,F,Match,0,0,inanim,5,нашей,да,да,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,pred_adjectives,43,c,stim_pred_adj,3,F,Match,0,0,inanim,6,встрече,да,да,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,pred_adjectives,43,c,stim_pred_adj,3,F,Match,0,0,inanim,7,в,да,да,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,pred_adjectives,43,c,stim_pred_adj,3,F,Match,0,0,inanim,8,Москве.,да,да,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,pred_adjectives,44,d,stim_pred_adj,3,M,Mis,0,0,inanim,0,Тебе,,%2c#,99.0,237.0,237.0,237.0,237.0,237.0,1.0,0.0
3,pred_adjectives,44,d,stim_pred_adj,3,M,Mis,0,0,inanim,1,пока,,%2c#,99.0,178.0,178.0,178.0,178.0,178.0,1.0,0.0
3,pred_adjectives,44,d,stim_pred_adj,3,M,Mis,0,0,inanim,2,велика,,%2c#,99.0,310.0,310.0,310.0,310.0,310.0,1.0,0.0
3,pred_adjectives,44,d,stim_pred_adj,3,M,Mis,0,0,inanim,3,костюм,,%2c#,99.0,258.0,258.0,258.0,258.0,258.0,1.0,0.0
3,pred_adjectives,44,d,stim_pred_adj,3,M,Mis,0,0,inanim,4,из,,%2c#,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,pred_adjectives,44,d,stim_pred_adj,3,M,Mis,0,0,inanim,5,маминого,,%2c#,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,pred_adjectives,44,d,stim_pred_adj,3,M,Mis,0,0,inanim,6,зимнего,,%2c#,99.0,402.0,402.0,402.0,402.0,402.0,1.0,0.0
3,pred_adjectives,44,d,stim_pred_adj,3,M,Mis,0,0,inanim,7,гардероба.,,%2c#,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,pred_adjectives,46,b,stim_pred_adj,3,F,Mis,0,0,inanim,0,В,,%2c#,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,pred_adjectives,46,b,stim_pred_adj,3,F,Mis,0,0,inanim,1,музее,,%2c#,99.0,234.0,234.0,234.0,234.0,234.0,1.0,0.0
3,pred_adjectives,46,b,stim_pred_adj,3,F,Mis,0,0,inanim,2,привлекателен,,%2c#,99.0,496.0,496.0,496.0,496.0,496.0,1.0,0.0
3,pred_adjectives,46,b,stim_pred_adj,3,F,Mis,0,0,inanim,3,комната,,%2c#,99.0,188.0,659.0,188.0,188.0,188.0,1.0,0.0
3,pred_adjectives,46,b,stim_pred_adj,3,F,Mis,0,0,inanim,4,научных,,%2c#,99.0,188.0,355.0,188.0,188.0,188.0,1.0,0.0
3,pred_adjectives,46,b,stim_pred_adj,3,F,Mis,0,0,inanim,5,экспериментов,,%2c#,99.0,357.0,357.0,357.0,357.0,357.0,1.0,0.0
3,pred_adjectives,46,b,stim_pred_adj,3,F,Mis,0,0,inanim,6,для,,%2c#,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,pred_adjectives,46,b,stim_pred_adj,3,F,Mis,0,0,inanim,7,детей.,,%2c#,99.0,328.0,328.0,328.0,328.0,966.0,1.0,1.0
3,pred_adjectives,47,c,stim_pred_adj,3,F,Match,0,0,inanim,0,В,да,да,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,pred_adjectives,47,c,stim_pred_adj,3,F,Match,0,0,inanim,1,парке,да,да,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,pred_adjectives,47,c,stim_pred_adj,3,F,Match,0,0,inanim,2,маловата,да,да,1.0,383.0,383.0,383.0,383.0,383.0,1.0,0.0
